REF_ID;ORDEM_BD;;SITE;AREA_HA;MUNICIPALITY;STATE;COUNTRY;LONG_X;LAT_Y;PRECISION;HABITAT_TYPE;SURROUNDING_MATRIX__5_KM_BUFFER_;UC;RECORD_YEAR;RECORD_MONTH;DATA_TYPE;SPECIES;METHOD;N_POINTS;D_POINTS;LTR_EFF;LTR_ABD_10KM;LTR_DENS_KM2;LTR_DENS_HA;CAM_EFF;CAM_ABD;LT_EFF;LT_ABD;LT_DENS_KM2;LT_DENS_HA;OBS;filename
Unpublished data;ABUND2744;;Quadrilatero Ferrifero;700000;Ouro Preto;MG;Brazil;-43.568472;-20.378694;10;Cerrado;NA;NO;2015;July;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;72days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2745;;Quadrilatero Ferrifero;700000;Ouro Preto;MG;Brazil;-43.568472;-20.378694;10;Cerrado;NA;NO;2015;August;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;72days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2746;;Quadrilatero Ferrifero;700000;Ouro Preto;MG;Brazil;-43.568472;-20.378694;10;Cerrado;NA;NO;2015;September;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;72days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2747;;Quadrilatero Ferrifero;700000;Belo Vale;MG;Brazil;-43.995028;-20.485306;10;Cerrado;NA;NO;2016;May;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;61days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2748;;Quadrilatero Ferrifero;700000;Belo Vale;MG;Brazil;-43.995028;-20.485306;10;Cerrado;NA;NO;2016;June;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;61days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2749;;Quadrilatero Ferrifero;700000;Belo Vale;MG;Brazil;-43.995028;-20.485306;10;Cerrado;NA;NO;2017;September;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;66days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2750;;Quadrilatero Ferrifero;700000;Belo Vale;MG;Brazil;-43.995028;-20.485306;10;Cerrado;NA;NO;2017;October;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;66days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2751;;Quadrilatero Ferrifero;700000;Belo Vale;MG;Brazil;-43.995028;-20.485306;10;Cerrado;NA;NO;2017;November;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;66days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2752;;Quadrilatero Ferrifero;700000;Belo Vale;MG;Brazil;-43.99503;-20.48531;10;Cerrado;NA;NO;2016;May;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;61days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2753;;Quadrilatero Ferrifero;700000;Belo Vale;MG;Brazil;-43.99503;-20.48531;10;Cerrado;NA;NO;2016;June;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;61days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2754;;Quadrilatero Ferrifero;700000;Belo Vale;MG;Brazil;-43.99503;-20.48531;10;Cerrado;NA;NO;2016;July;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;61days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2755;;Quadrilatero Ferrifero;700000;Belo Vale;MG;Brazil;-43.995028;-20.485306;10;Cerrado;NA;NO;2017;August;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;66days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2756;;Quadrilatero Ferrifero;700000;Belo Vale;MG;Brazil;-43.995028;-20.485306;10;Cerrado;NA;NO;2017;September;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;66days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2757;;Quadrilatero Ferrifero;700000;Belo Vale;MG;Brazil;-43.995028;-20.485306;10;Cerrado;NA;NO;2017;October;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;66days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2758;;Quadrilatero Ferrifero;700000;Belo Vale;MG;Brazil;-43.995028;-20.485306;10;Cerrado;NA;NO;2017;November;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;66days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2759;;Quadrilatero Ferrifero;700000;Belo Vale;MG;Brazil;-43.995028;-20.49531;10;Cerrado;NA;NO;2016;June;Abundance Precise;Felis catus;Camera trapping;114;2 km;NA;NA;NA;NA;61days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2760;;Quadrilatero Ferrifero;700000;Belo Vale;MG;Brazil;-43.995028;-20.49531;10;Cerrado;NA;NO;2016;July;Abundance Precise;Felis catus;Camera trapping;114;2 km;NA;NA;NA;NA;61days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2761;;Quadrilatero Ferrifero;700000;Nova Lima;MG;Brazil;-43.834194;-19.925388;10;Forest;NA;NO;2017;October;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;65days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2762;;Quadrilatero Ferrifero;700000;Nova Lima;MG;Brazil;-43.834194;-19.925388;10;Forest;NA;NO;2017;November;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;65days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2763;;Quadrilatero Ferrifero;700000;Rio Acima;MG;Brazil;-43.771944;-20.065833;10;Forest;NA;NO;2016;May;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;69days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2764;;Quadrilatero Ferrifero;700000;Sabara;MG;Brazil;-43.855194;-19.901388;10;Cerrado;NA;NO;2017;September;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;64days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2765;;Quadrilatero Ferrifero;700000;Raposos;MG;Brazil;-43.781833;-19.954861;10;Cerrado;NA;NO;2017;November;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;64days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2766;;Quadrilatero Ferrifero;700000;Barao de Cocais;MG;Brazil;-43.498583;-19.965417;10;Forest;NA;NO;2016;August;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;81days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2767;;Quadrilatero Ferrifero;700000;Barao de Cocais;MG;Brazil;-43.498583;-19.965417;10;Forest;NA;NO;2017;October;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;68days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2768;;Quadrilatero Ferrifero;700000;Barao de Cocais;MG;Brazil;-43.498583;-19.965417;10;Forest;NA;NO;2017;October;Abundance Precise;Felis catus;Camera trapping;114;2 km;NA;NA;NA;NA;81days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2769;;Quadrilatero Ferrifero;700000;Itabirito;MG;Brazil;-43.784444;-20.2875;10;Forest;NA;NO;2017;September;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;65days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2770;;Parque Nacional da Serra do Gandarela;31270;Rio Acima;MG;Brazil;-43.69125;-20.078166;10;Cerrado;NA;YES;2016;August;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;73days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2771;;Parque Nacional da Serra do Gandarela;31270;Rio Acima;MG;Brazil;-43.69125;-20.078166;10;Cerrado;NA;YES;2016;September;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;73days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2772;;Quadrilatero Ferrifero;700000;Belo Vale;MG;Brazil;-43.003;-20.4095;10;Forest;NA;NO;2016;May;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;67days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2773;;Quadrilatero Ferrifero;700000;Nova Lima;MG;Brazil;-43.836444;-19.958222;10;Cerrado;NA;NO;2016;June;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;68days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2774;;Quadrilatero Ferrifero;700000;Nova Lima;MG;Brazil;-43.836444;-19.958222;10;Cerrado;NA;NO;2016;May;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;68days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2775;;Quadrilatero Ferrifero;700000;Nova Lima;MG;Brazil;-43.836444;-19.958222;10;Cerrado;NA;NO;2016;June;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;68days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2776;;Quadrilatero Ferrifero;700000;Nova Lima;MG;Brazil;-43.836444;-19.958222;10;Cerrado;NA;NO;2016;July;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;68days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2777;;Quadrilatero Ferrifero;700000;Caete;MG;Brazil;-43.722222;-19.948638;10;Cerrado;NA;NO;2016;May;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;24days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2778;;Quadrilatero Ferrifero;700000;Caete;MG;Brazil;-43.577805;-19.821527;10;Forest;NA;NO;2017;October;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;64days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2779;;Quadrilatero Ferrifero;700000;Caete;MG;Brazil;-43.577805;-19.821527;10;Forest;NA;NO;2017;October;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;64days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2780;;Parque Nacional da Serra do Gandarela;31270;Rio Acima;MG;Brazil;-43.77325;-20.036472;10;Cerrado;NA;YES;2016;July;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;69days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2781;;Parque Nacional da Serra do Gandarela;31270;Santa Barbara;MG;Brazil;-43.657611;-20.02275;10;Forest;NA;YES;2016;August;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;76days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2782;;Parque Nacional da Serra do Gandarela;31270;Nova Lima;MG;Brazil;-43.811777;-20.019194;10;Cerrado;NA;YES;2016;June;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;68days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2783;;Parque Nacional da Serra do Gandarela;31270;Rio Acima;MG;Brazil;-42.725361;-20.097027;10;Cerrado;NA;YES;2016;July;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;73days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2784;;Parque Nacional da Serra do Gandarela;31270;Rio Acima;MG;Brazil;-42.725361;-20.097027;10;Cerrado;NA;YES;2016;August;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;73days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2785;;Parque Nacional da Serra do Gandarela;31270;Rio Acima;MG;Brazil;-42.725361;-20.097027;10;Cerrado;NA;YES;2016;September;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;73days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2786;;Parque Nacional da Serra do Gandarela;31270;Rio Acima;MG;Brazil;-42.725361;-20.097027;10;Cerrado;NA;YES;2016;August;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;73days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2787;;Parque Nacional da Serra do Gandarela;31270;Rio Acima;MG;Brazil;-42.725361;-20.097027;10;Cerrado;NA;YES;2016;September;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;73days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2788;;Parque Nacional da Serra do Gandarela;31270;Rio Acima;MG;Brazil;-42.725361;-20.097027;10;Cerrado;NA;YES;2016;October;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;73days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2789;;Quadrilatero Ferrifero;700000;Ouro Preto;MG;Brazil;-43.576;-20.350583;10;Forest;NA;NO;2017;September;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;65days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2790;;Quadrilatero Ferrifero;700000;Ouro Preto;MG;Brazil;-43.576;-20.350583;10;Forest;NA;NO;2017;October;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;65days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2791;;Quadrilatero Ferrifero;700000;Ouro Preto;MG;Brazil;-43.576;-20.350583;10;Forest;NA;NO;2017;November;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;65days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2792;;Parque Estadual da Serra do Ouro Branco;7520;Ouro Branco;MG;Brazil;-43.643694;-20.52475;10;Forest;NA;YES;2016;September;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;79days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2793;;Quadrilatero Ferrifero;700000;Barao de Cocais;MG;Brazil;-43.504444;-19.988694;10;Forest;NA;NO;2017;September;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;64days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2794;;Quadrilatero Ferrifero;700000;Barao de Cocais;MG;Brazil;-43.504444;-19.988694;10;Forest;NA;NO;2017;October;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;64days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2795;;Quadrilatero Ferrifero;700000;Brumadinho;MG;Brazil;-44.020333;-19.259028;10;Forest;NA;NO;2016;May;Abundance Precise;Canis familiaris;Camera trapping;114;2 km;NA;NA;NA;NA;66days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2796;;Parque Nacional da Serra do Gandarela;31270;Raposos;MG;Brazil;-43.749472;-20.015944;10;Cerrado;NA;YES;2016;July;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;84days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2797;;Parque Nacional da Serra do Gandarela;31270;Raposos;MG;Brazil;-43.749472;-20.015944;10;Cerrado;NA;YES;2016;August;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;84days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
Unpublished data;ABUND2798;;Parque Nacional da Serra do Gandarela;31270;Raposos;MG;Brazil;-43.749472;-20.015944;10;Cerrado;NA;YES;2016;September;Abundance Precise;Equus sp.;Camera trapping;114;2 km;NA;NA;NA;NA;84days;NA;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_PROJETO_QF_2018_04_d03_OCCOR_validchar.txt
REF240;ABUND2799;;RPPN Alto Montana;624;Itamonte;MG;Brazil;-44.805469;-22.359433;10;Mixed forest with Araucaria angustifolia;Forest;YES;2016;NA;Abundance Precise;Sus scrofa;Camera trapping;NA;NA;NA;NA;NA;NA;140;35;NA;NA;NA;NA;"Data collected from 14/09/2013 to 25/05/2016; CAM_ABD = one independent record per hour";NEOTROPICAL_INVASIVE_MAMMALS_ROSA CA_2018_05_26_ABUND_P_validchar.txt
REF240;ABUND2800;;RPPN Alto Montana;624;Itamonte;MG;Brazil;-44.802966;-22.369484;10;Mixed forest with Araucaria angustifolia;Forest;YES;2017;NA;Abundance Precise;Sus scrofa;Camera trapping;NA;NA;NA;NA;NA;NA;84;13;NA;NA;NA;NA;"Data collected from 14/09/2013 to 25/02/2017; CAM_ABD = one independent record per hour";NEOTROPICAL_INVASIVE_MAMMALS_ROSA CA_2018_05_26_ABUND_P_validchar.txt
REF240;ABUND2801;;RPPN Alto Montana;624;Itamonte;MG;Brazil;-44.819716;-22.376753;10;Mixed forest with Araucaria angustifolia;Forest;YES;2017;NA;Abundance Precise;Sus scrofa;Camera trapping;NA;NA;NA;NA;NA;NA;84;2;NA;NA;NA;NA;"Data collected from 14/09/2013 to 25/03/2017; CAM_ABD = one independent record per hour";NEOTROPICAL_INVASIVE_MAMMALS_ROSA CA_2018_05_26_ABUND_P_validchar.txt
REF229;ABUND2802;;RPPN Alto Montana;624;Itamonte;MG;Brazil;-44.805469;-22.359433;10;Mixed forest with Araucaria angustifolia;Forest;YES;2016;NA;Abundance Precise;Canis familiaris;Camera trapping;NA;NA;NA;NA;NA;NA;140;15;NA;NA;NA;NA;"Data collected from 14/09/2013 to 24/05/2016; CAM_ABD = one independent record per hour";NEOTROPICAL_INVASIVE_MAMMALS_ROSA CA_2018_05_26_ABUND_P_validchar.txt
REF225;ABUND2803;;Floresta Nacional de SAo Francisco de Paula, RS;1606.7;SAo Francisco de Paula;RS;Brazil;-50.39339443;-29.43192911;10;Floresta OmbrAfila Mista;Mosaico de campos nativos, plantio de hortaliAas e florestas nativas e silvicultura de Pinus;YES;2005;September;Abundance Precise;Lepus europaeus;Camera trapping;NA;NA;NA;NA;NA;NA;30 X 5;1;NA;NA;NA;NA;5 armadilhas em 30 dias por mAs;NEOTROPICAL_INVASIVE_MAMMALS_Rosane-Marques_2018_06_19_validchar.txt
REF225;ABUND2804;;Floresta Nacional de SAo Francisco de Paula, RS;1606.7;SAo Francisco de Paula;RS;Brazil;-50.39339443;-29.43192911;10;Floresta OmbrAfila Mista;Mosaico de campos nativos, plantio de hortaliAas e florestas nativas e silvicultura de Pinus;YES;2008;March;Abundance Precise;Lepus europaeus;Camera trapping;NA;NA;NA;NA;NA;NA;30 X 5;2;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_Rosane-Marques_2018_06_19_validchar.txt
REF225;ABUND2805;;Floresta Nacional de SAo Francisco de Paula, RS;1606.7;SAo Francisco de Paula;RS;Brazil;-50.39339443;-29.43192911;10;Floresta OmbrAfila Mista;Mosaico de campos nativos, plantio de hortaliAas e florestas nativas e silvicultura de Pinus;YES;2008;may;Abundance Precise;Lepus europaeus;Camera trapping;NA;NA;NA;NA;NA;NA;30 X 5;4;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_Rosane-Marques_2018_06_19_validchar.txt
Unpublished data;ABUND2806;;Floresta Nacional de SAo Francisco de Paula, RS;1606.7;SAo Francisco de Paula;RS;Brazil;-50.39339443;-29.43192911;10;Floresta OmbrAfila Mista;Mosaico de campos nativos, plantio de hortaliAas e florestas nativas e silvicultura de Pinus;YES;2010;November;Abundance Precise;Lepus europaeus;Camera trapping;NA;NA;NA;NA;NA;NA;30 X 5;1;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_Rosane-Marques_2018_06_19_validchar.txt
Unpublished data;ABUND2807;;Floresta Nacional de SAo Francisco de Paula, RS;1606.7;SAo Francisco de Paula;RS;Brazil;-50.398861;-29.438972;10;Floresta OmbrAfila Mista;Mosaico de campos nativos, plantio de hortaliAas e florestas nativas e silvicultura de Pinus;YES;2013;July;Abundance Precise;Lepus europaeus;Camera trapping;NA;NA;NA;NA;NA;NA;30 X 5;2;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_Rosane-Marques_2018_06_19_validchar.txt
Unpublished data;ABUND2808;;Floresta Nacional de SAo Francisco de Paula, RS;1606.7;SAo Francisco de Paula;RS;Brazil;-50.398861;-29.438972;10;Floresta OmbrAfila Mista;Mosaico de campos nativos, plantio de hortaliAas e florestas nativas e silvicultura de Pinus;YES;2014;August;Abundance Precise;Lepus europaeus;Camera trapping;NA;NA;NA;NA;NA;NA;30 X 5;1;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_Rosane-Marques_2018_06_19_validchar.txt
Unpublished data;ABUND2809;;Floresta Nacional de SAo Francisco de Paula, RS;1606.7;SAo Francisco de Paula;RS;Brazil;-50.398861;-29.438972;10;Floresta OmbrAfila Mista;Mosaico de campos nativos, plantio de hortaliAas e florestas nativas e silvicultura de Pinus;YES;2015;June;Abundance Precise;Lepus europaeus;Camera trapping;NA;NA;NA;NA;NA;NA;30 X 5;2;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_Rosane-Marques_2018_06_19_validchar.txt
Unpublished data;ABUND2810;;Floresta Nacional de SAo Francisco de Paula, RS;1606.7;SAo Francisco de Paula;RS;Brazil;-50.398861;-29.438972;10;Floresta OmbrAfila Mista;Mosaico de campos nativos, plantio de hortaliAas e florestas nativas e silvicultura de Pinus;YES;2016;June;Abundance Precise;Lepus europaeus;Camera trapping;NA;NA;NA;NA;NA;NA;30 X 5;2;NA;NA;NA;NA;NA;NEOTROPICAL_INVASIVE_MAMMALS_Rosane-Marques_2018_06_19_validchar.txt
